32231	100654790	1
569867	100484528	0
1189695	100636628	24
7623899	100611126	105
3518569	100602626	0
8135867	100648914	5
2470862	100648914	3
933182	100648059	1
7176579	100648059	3
192377	100648059	2
4863004	100648059	1
159355	100648059	1
9014780	100648059	6
5741982	100648059	2
440129	100648059	1
160410	100648059	1
524986	100648059	1
524986	100648059	1
630507	100648059	1
4978739	100648059	1
2796143	100648059	1
5067609	100648059	1
627665	100648059	1
98390	100648059	1
467587	100648059	1
788073	100648059	1
466877	100648059	1
182632	100648059	1
722056	100648059	2
465609	100648059	1
894082	100648059	1
3354852	100648059	1
5521543	100648059	1
5151173	100648059	2
464266	100648059	1
5960119	100648059	2
42406	100648059	7
7602280	100648059	4
5944440	100648059	2
814491	100648059	1
509576	100648059	1
509576	100648059	1
9631156	100648059	9
2926183	100648059	1
3338455	100648059	4
2701340	100648059	1
1592852	100648059	1
24378	100653887	1
24378	100653887	1
24378	100653887	1
24378	100653887	1
766207	100653887	1
597543	100653887	2
302826	100653887	1
251977	100653887	1
756999	100653887	1
24651	100653887	1
464608	100653887	1
10447857	100653887	1
10729379	100655307	1
11462715	100655307	3
11003428	100655307	1
11073456	100655307	1
634657	100655307	2
10807189	100655307	2
10807189	100655307	2
2438449	100655307	2
294218	100655307	7
77119	100655307	1
451490	100654367	1
357322	100619829	0
3708166	100619829	26
3708166	100619829	26
1626	100642432	5
4630997	100084461	3347
9027335	100558503	240
600572	100643377	8
549455	100643377	6
9014780	100420506	585
9027335	100134731	1432
2660117	100641430	11
3727	100641430	6
7736055	100658314	1
326449	100658314	1
10285630	100607274	119
10643274	100607274	121
8868225	100607274	123
5195374	100607274	121
9661438	100607274	129
96282	100639658	0
629682	100642743	0
1739161	100642743	2
99739	100642743	7
99739	100642743	3
1311120	100642743	2
8555119	100642743	11
3369909	100642743	3
3369909	100642743	3
2842533	100642743	2
3354852	100357831	752
3354852	100357831	752
3354852	100357831	752
3354852	100357831	752
3354852	100357831	751
2568073	100631366	44
210119	100646388	1
1127171	100646388	2
440129	100646388	1
222236	100646388	1
24378	100646388	1
24378	100646388	1
493593	100646388	1
7492169	100232626	1106
8762410	100654692	11
9014780	100527026	307
337512	100535887	289
4937957	100535887	281
12784987	100641427	35
151350	100641427	25
1490283	100573621	201
143162	100623032	66
50959	100646281	1
1029127	100646281	1
160531	100646281	1
1384753	100646281	1
782714	100646281	1
24378	100646281	1
1013575	100646281	1
147673	100646281	1
218506	100646281	1
2437156	100646281	1
739700	100646281	1
353258	100646281	1
33131	100488567	401
2019592	100651880	2
10659111	100651880	7
10903977	100651880	7
9478205	100651880	2
7698760	100651880	2
9416421	100651880	2
6602964	100651880	2
930	100651880	5
930	100651880	5
930	100651880	2
930	100651880	2
930	100651880	2
930	100651880	2
930	100651880	2
930	100651880	2
930	100651880	1
9292979	100651880	2
9292663	100651880	2
2306935	100651880	2
9319278	100651880	2
9319332	100651880	2
11389356	100651880	11
7660649	100651880	2
9900900	100651880	5
9028118	100651880	2
9464366	100651880	2
9464366	100651880	2
9292054	100651880	2
9494654	100651880	2
8220020	100651880	2
8839958	100651880	2
9031558	100651880	7
6119662	100651880	2
8614757	100651880	2
3225744	100651880	2
7612411	100651880	2
8261954	100651880	5
5843275	100651880	7
8389692	100651880	2
1740929	100651880	2
1740929	100651880	2
12965844	100651880	17
9030272	100651880	2
9275126	100651880	2
9056764	100651880	1
4561009	100651880	2
7896990	100651880	2
7896990	100651880	2
4509384	100651880	2
11341617	100651880	11
9315931	100651880	2
4893590	100651880	5
9452271	100651880	2
9912860	100651880	5
7710545	100651880	2
4619882	100651880	2
11906010	100651880	13
9482607	100651880	2
4510474	100651880	2
9482286	100651880	2
9469271	100651880	2
1077924	100651880	2
2933754	100651880	2
9468524	100651880	2
8395952	100651880	5
10112155	100651880	5
2933115	100651880	2
9452645	100651880	2
6512751	100651880	2
7076132	100651880	2
9452996	100651880	2
10022460	100651880	5
9295521	100651880	2
9069280	100651880	2
8362362	100651880	2
1777458	100651880	2
3129123	100651880	2
9484833	100651880	2
2165035	100651880	2
1508703	100651880	2
2654684	100651880	2
1155930	100651880	2
9929468	100651880	5
2764575	100651880	2
9277744	100651880	2
9914424	100651880	5
2850568	100651880	3
10629387	100651880	7
5947660	100651880	5
1964822	100651880	2
4713081	100651880	5
7074167	100651880	2
9316727	100651880	2
10429942	100651880	5
9346154	100651880	2
10429521	100651880	6
10430407	100651880	5
6650307	100651880	2
9284435	100651880	2
10029292	100651880	5
12959676	100651880	17
8609661	100651880	2
9943505	100651880	5
9925774	100651880	5
1292586	100651880	2
9455853	100651880	2
9471722	100651880	2
8974562	100651880	2
9908786	100651880	5
9285441	100651880	2
9909129	100651880	5
6952165	100651880	2
7886332	100651880	2
7776665	100651880	2
7603954	100651880	2
1918233	100651880	2
9299864	100651880	5
9299794	100651880	2
9299818	100651880	2
9299794	100651880	2
9299794	100651880	2
9299794	100651880	2
9299794	100651880	2
9269106	100651880	2
8322759	100651880	2
9269234	100651880	2
9269234	100651880	2
9313792	100651880	2
1259722	100651880	2
8537183	100651880	2
4093108	100651880	2
9282649	100651880	2
9282649	100651880	2
9282649	100651880	2
9267501	100651880	2
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
12785082	100651880	16
9910853	100651880	5
10017670	100651880	7
8227462	100651880	2
26947	100651880	6
3133070	100651880	7
9928631	100651880	5
8518566	100651880	2
957395	100651880	2
957395	100651880	2
9454296	100651880	2
2925038	100651880	2
1270152	100651880	2
1348083	100651880	2
4548831	100651880	2
2717307	100651880	2
9905228	100651880	5
11350775	100651880	11
9305721	100651880	2
9535983	100651880	2
1426617	100651880	2
2716989	100651880	2
1105694	100651880	2
9271172	100651880	2
9358242	100651880	2
9905909	100651880	5
9288466	100651880	2
9921965	100651880	5
4831610	100651880	2
4502326	100651880	2
9289116	100651880	2
9270081	100651880	2
10640647	100651880	8
10623090	100651880	7
9289584	100651880	2
9324387	100651880	2
7684581	100651880	2
2702100	100651880	2
2771482	100651880	2
9907272	100651880	5
9459014	100651880	3
704603	100651880	2
7067044	100651880	2
10622583	100651880	7
10435871	100651880	5
9938462	100651880	5
7156977	100651880	2
9308180	100651880	2
9477247	100651880	2
5786831	100651880	2
9923653	100651880	5
9308489	100651880	2
9271529	100651880	2
247265	100651880	4
9458235	100651880	2
10902918	100651880	8
10435309	100651880	5
10621424	100651880	7
9309143	100651880	2
8214338	100651880	2
3525628	100651880	4
930	100649241	1
927930	100649241	1
24378	100649241	1
24378	100649241	1
643905	100649241	1
634657	100649241	1
288634	100649241	1
80978	100649241	1
324372	100649241	1
2296452	100649241	1
9901200	100652571	2
3063787	100652571	1
196187	100652571	1
909623	100652571	2
61761	100652571	0
33131	100647802	1
3354852	100647802	0
495113	100647802	1
77119	100647802	1
3551928	100647802	1
61761	100647802	1
270247	100631896	43
85727	100631896	52
4876432	100631896	48
8328607	100631896	52
26970	100631896	39
294218	100650072	5
7736055	100654151	1
210119	100654151	1
1213710	100654151	1
436316	100654151	1
24378	100654151	1
24378	100654151	1
4518421	100538794	276
306609	100640762	11
15697	100640762	10
33131	100341408	817
11686008	100599156	142
4176352	100599156	124
9241757	100650334	4
13018159	100650334	20
7492169	100650334	4
13011652	100650334	20
1162374	100623949	80
3350412	100623949	66
7086438	100623949	72
9901741	100650144	8
1390800	100650144	3
7783967	100650144	2
7101261	100650144	1
7101267	100650144	1
7593435	100650144	2
8295046	100650144	3
4941135	100650144	1
7116759	100650144	1
7073491	100650144	1
4071366	100650144	1
7085714	100650144	1
7073284	100650144	1
5937330	100650144	3
8219127	100650144	3
7593745	100650144	2
8408745	100650144	3
7073167	100650144	1
7644787	100650144	2
3964570	100650144	2
5174436	100650144	1
5443742	100650144	1
9478205	100650144	5
6060516	100650144	2
7593564	100650144	2
7735501	100650144	2
7593592	100650144	2
8203443	100650144	3
930	100650144	4
930	100650144	1
930	100650144	1
930	100650144	1
930	100650144	1
930	100650144	1
930	100650144	1
9292979	100650144	5
335770	100650144	1
7176579	100650144	1
8203183	100650144	3
4774994	100650144	1
9059049	100650144	4
7193710	100650144	1
9028118	100650144	4
7194451	100650144	1
8189698	100650144	3
9012576	100650144	4
7101944	100650144	1
8250446	100650144	3
8202748	100650144	3
7852859	100650144	3
2891216	100650144	1
3571853	100650144	1
9027959	100650144	4
3450677	100650144	1
1561603	100650144	3
7084179	100650144	1
8236581	100650144	3
7159990	100650144	1
5758571	100650144	3
9463355	100650144	5
778400	100650144	2
143204	100650144	2
1042514	100650144	1
946433	100650144	1
7117932	100650144	1
8341297	100650144	3
8251561	100650144	3
7274183	100650144	1
7117872	100650144	1
7282752	100650144	1
9072988	100650144	3
7118083	100650144	1
7117984	100650144	1
7070789	100650144	1
8236396	100650144	3
7274451	100650144	1
7574209	100650144	2
7145320	100650144	1
8261954	100650144	3
7222765	100650144	1
9015199	100650144	4
7100402	100650144	1
7134802	100650144	1
7100026	100650144	1
9275006	100650144	5
9014833	100650144	3
6165804	100650144	3
748874	100650144	1
9029920	100650144	3
9014780	100650144	3
9014780	100650144	3
7070008	100650144	1
6012986	100650144	1
141330	100650144	1
7134703	100650144	1
3777950	100650144	3
4865129	100650144	1
5952062	100650144	3
8217770	100650144	3
7697678	100650144	1
4509384	100650144	5
11341617	100650144	14
9056410	100650144	4
7081577	100650144	1
8291071	100650144	3
7127894	100650144	1
8207946	100650144	3
8329470	100650144	3
10441225	100650144	9
7077874	100650144	1
7127679	100650144	1
7740234	100650144	1
4910510	100650144	3
4875279	100650144	1
8253900	100650144	3
577294	100650144	4
3623822	100650144	2
8238290	100650144	3
8330110	100650144	3
7096588	100650144	1
7111719	100650144	1
7096697	100650144	1
1756005	100650144	1
7149846	100650144	1
7771925	100650144	2
630507	100650144	1
630507	100650144	1
8873323	100650144	3
8207181	100650144	3
7080763	100650144	1
8292213	100650144	3
8395952	100650144	3
7075983	100650144	1
7111139	100650144	1
4603380	100650144	2
8254869	100650144	3
7097448	100650144	1
8291438	100650144	3
7080164	100650144	1
8237371	100650144	3
7110812	100650144	1
2865459	100650144	2
4618460	100650144	1
7076132	100650144	1
8224046	100650144	3
7617351	100650144	2
8307168	100650144	3
8258495	100650144	3
1777376	100650144	1
782583	100650144	1
1777458	100650144	1
7269624	100650144	1
7079842	100650144	1
7339804	100650144	1
7217528	100650144	1
5894943	100650144	3
9053237	100650144	4
8275419	100650144	3
8205351	100650144	3
7149371	100650144	1
6814	100650144	1
7149308	100650144	1
8255727	100650144	3
8410632	100650144	3
9914384	100650144	8
7165215	100650144	1
146357	100650144	1
802837	100650144	1
115500	100650144	1
7944873	100650144	3
6453719	100650144	2
3578588	100650144	1
7113251	100650144	1
8259248	100650144	2
8205233	100650144	3
7182710	100650144	1
7130688	100650144	1
7614874	100650144	2
8222672	100650144	3
7234127	100650144	1
7738438	100650144	1
7148497	100650144	1
7074033	100650144	1
2695089	100650144	7
8204315	100650144	3
7650022	100650144	2
8239172	100650144	3
8273933	100650144	3
8204783	100650144	3
7074122	100650144	1
8222147	100650144	3
7584693	100650144	1
7743822	100650144	2
8241306	100650144	3
8195185	100650144	3
7567304	100650144	1
7155493	100650144	1
9019405	100650144	4
8195091	100650144	3
9626573	100650144	6
9626573	100650144	6
9626573	100650144	6
9626573	100650144	6
7155595	100650144	1
8302667	100650144	3
8302650	100650144	3
7139922	100650144	1
7139901	100650144	1
8241770	100650144	3
5504786	100650144	1
3336832	100650144	1
4538010	100650144	1
8290259	100650144	3
1118580	100650144	1
4659397	100650144	1
8226628	100650144	3
12959676	100650144	20
7092588	100650144	1
599212	100650144	1
8224808	100650144	3
5013266	100650144	3
8242374	100650144	3
9020838	100650144	4
9943505	100650144	8
7154332	100650144	1
985762	100650144	1
8194086	100650144	3
7172016	100650144	1
9455853	100650144	6
7064562	100650144	1
7652567	100650144	2
3354852	100650144	1
114232	100650144	1
7705100	100650144	1
1169511	100650144	1
7791487	100650144	2
8194746	100650144	3
7153298	100650144	1
9021827	100650144	4
7979008	100650144	3
7062895	100650144	1
7091563	100650144	1
7603738	100650144	2
7309382	100650144	1
7309382	100650144	1
7091441	100650144	1
479801	100650144	1
479801	100650144	1
8287814	100650144	3
2837213	100650144	1
7141960	100650144	1
8322759	100650144	2
754745	100650144	1
7374303	100650144	1
754588	100650144	1
7707129	100650144	2
8209903	100650144	3
7568012	100650144	2
7108002	100650144	1
4236235	100650144	1
27337	100650144	1
27337	100650144	1
4236235	100650144	1
850535	100650144	1
7061513	100650144	1
7061646	100650144	1
1152368	100650144	1
632759	100650144	1
7108392	100650144	1
12785082	100650144	19
12785082	100650144	19
12785082	100650144	19
12785082	100650144	19
7598536	100650144	2
357322	100650144	1
7963281	100650144	3
6251265	100650144	1
10017670	100650144	10
7567511	100650144	2
8244790	100650144	3
8227578	100650144	3
26947	100650144	9
8306230	100650144	3
8306230	100650144	3
7598230	100650144	2
9928631	100650144	8
662192	100650144	1
662192	100650144	1
7598200	100650144	2
7143290	100650144	1
134001	100650144	1
9454296	100650144	6
1607690	100650144	1
7068822	100650144	1
2664708	100650144	3
5959237	100650144	1
7089343	100650144	1
4548816	100650144	1
9023729	100650144	4
9010562	100650144	4
7068774	100650144	1
585572	100650144	1
7159337	100650144	1
7089442	100650144	1
7135484	100650144	1
9905228	100650144	8
6219714	100650144	2
11350775	100650144	14
9288019	100650144	5
8285298	100650144	3
8215073	100650144	3
9358242	100650144	5
7069467	100650144	1
7702525	100650144	1
2874181	100650144	1
8385371	100650144	3
7243655	100650144	1
8246738	100650144	3
9921965	100650144	8
7158396	100650144	1
9024786	100650144	3
4285942	100650144	3
7106017	100650144	1
8247131	100650144	3
7608501	100650144	1
1976697	100650144	8
7068225	100650144	1
7068176	100650144	1
604010	100650144	1
7106479	100650144	1
8229582	100650144	3
2715701	100650144	1
7227902	100650144	1
8199002	100650144	3
8199002	100650144	3
8284752	100650144	3
9289584	100650144	5
7102466	100650144	1
7102473	100650144	1
7578245	100650144	2
7669194	100650144	2
8232445	100650144	3
8335883	100650144	3
8212695	100650144	3
8212695	100650144	3
9008289	100650144	3
7066943	100650144	1
3772626	100650144	1
3772626	100650144	1
5250313	100650144	1
9025875	100650144	4
10435866	100650144	8
8212938	100650144	3
7087749	100650144	1
8197885	100650144	3
9026130	100650144	4
9043633	100650144	4
9286313	100650144	5
9273218	100650144	5
7067347	100650144	1
9080615	100650144	4
9008835	100650144	4
7156966	100650144	1
9008648	100650144	3
7156848	100650144	1
3758215	100650144	1
6896402	100650144	1
1366294	100650144	1
7702584	100650144	2
7191169	100650144	1
7594880	100650144	2
7121151	100650144	1
9923653	100650144	8
10435309	100650144	8
8267733	100650144	3
5328258	100650144	1
5995411	100650144	1
706050	100650144	1
493632	100650144	1
493632	100650144	1
7668419	100650144	1
8498893	100650144	4
4253	100657423	2
470753	100657423	2
154401	100657423	1
12723593	100321381	1492
12723593	100321381	1492
38940	100321381	1478
24378	100654364	1
24378	100654364	1
3363301	100650811	1
948542	100650811	1
930	100650811	1
192494	100650811	1
3439851	100650811	1
1044672	100650811	1
424189	100650811	1
10441969	100650811	9
527548	100650811	1
466877	100650811	1
721538	100650811	1
42406	100650811	1
109441	100650811	1
7580838	100650811	1
154401	100650811	1
728029	100650811	1
551006	100650811	1
636468	100650811	1
436316	100654478	1
1626	100643860	3
1626	100643860	3
1626	100643860	3
1626	100643860	3
1626	100643860	3
1626	100643860	3
452683	100643860	5
486056	100643860	7
117363	100643860	4
1045897	100643860	6
143857	100643860	25
36995	100643860	3
302478	100643860	4
114386	100643860	3
114446	100643860	3
42474	100643860	8
233134	100643860	12
2269099	100643860	8
1748110	100643860	25
15271	100643860	4
493593	100643860	5
6930462	100628992	22
137686	100628992	0
6284936	100633684	45
10797728	100656200	1
890458	100656200	1
201983	100656200	1
10806572	100656200	1
12175932	100656200	2
603843	100656200	1
705574	100656200	1
7736055	100654109	1
7736055	100654109	1
210119	100654109	1
190837	100654109	1
245644	100654109	1
930	100654109	2
930	100654109	2
930	100654109	1
930	100654109	1
930	100654109	1
930	100654109	1
8772396	100654109	1
901608	100654109	1
4455177	100654109	1
685287	100654109	1
685287	100654109	1
173915	100654109	1
1160116	100654109	3
981436	100654109	1
904165	100654109	1
5020009	100654109	1
10660021	100654109	1
471642	100654109	1
5874541	100654109	1
1044672	100654109	2
118450	100654109	1
222236	100654109	1
2302809	100654109	5
6833250	100654109	1
596511	100654109	1
10909803	100654109	2
24378	100654109	1
24378	100654109	1
24378	100654109	1
24378	100654109	1
24378	100654109	1
24378	100654109	1
467587	100654109	1
788073	100654109	1
4170944	100654109	1
2334221	100654109	1
10620335	100654109	1
10480716	100654109	1
599212	100654109	1
599212	100654109	1
59794	100654109	3
677411	100654109	1
8761564	100654109	2
1035112	100654109	4
3997878	100654109	1
2437156	100654109	2
4781801	100654109	3
11427106	100654109	6
10759900	100654109	1
42406	100654109	1
10479155	100654109	1
151350	100654109	1
151350	100654109	1
10431027	100654109	1
181765	100654109	2
1677787	100654109	2
248022	100654109	2
5464235	100654109	1
309042	100654109	3
10944842	100654109	3
534386	100654109	1
883642	100654109	1
1020293	100654109	1
603843	100654109	1
6998128	100654109	1
15250	100654109	1
15250	100654109	1
45765	100654109	1
274981	100654109	1
8990883	100654109	9
154401	100654109	1
169691	100654109	1
10994613	100654109	3
2190607	100654109	2
449657	100654109	1
123221	100654109	1
31429	100654109	1
77119	100654109	2
3525225	100654109	1
4158943	100654109	1
11496069	100656379	1
118450	100656379	1
59794	100656379	1
249923	100656379	1
107212	100656379	6
6930462	100607521	121
6930462	100638692	35
33131	100322313	862
33131	100322313	855
33131	100322313	847
642249	100659074	1
33131	100659074	1
7619930	100659074	1
77119	100659074	1
9687564	100487878	412
65714	100631447	42
165933	100631447	49
586401	100631447	70
24378	100654139	1
600572	100654139	1
600572	100654139	1
231780	100654139	1
1391048	100641724	14
11012150	100641724	30
11012150	100641724	30
7492169	100641724	22
599495	100641724	14
165939	100641724	14
7154574	100641724	19
2560169	100641724	14
1085682	100641724	14
3353202	100641724	14
3789576	100641724	14
4988909	100651542	1
299212	100651542	1
24378	100651542	1
24378	100651542	1
5489547	100651542	4
777912	100651542	1
5153736	100649873	1
24378	100649873	1
2701340	100597878	130
2694382	100271394	990
3106310	100612870	101
884284	100470666	451
884284	100470666	451
474700	100643850	5
183502	100643850	4
7223992	100496475	380
9901200	100643991	28
252733	100643991	5
5187705	100645575	8
3995462	100645575	8
563647	100645575	4
312353	100645575	1
4915029	100645575	8
3995462	100645575	6
3612320	100645575	3
1179433	100645575	2
4230993	100645575	5
930	100645575	8
3840284	100645575	5
930	100645575	1
3398322	100645575	4
950044	100645575	2
1162241	100645575	6
4878633	100645575	8
174460	100645575	2
994044	100645575	2
3416546	100645575	4
258498	100645575	8
384924	100645575	4
2798899	100645575	3
3702117	100645575	4
2689553	100645575	3
1076610	100645575	8
9498091	100645575	16
562159	100645575	4
1802934	100645575	2
593556	100645575	1
2965845	100645575	3
73374	100645575	7
3727	100645575	1
3777950	100645575	5
4612404	100645575	8
1157550	100645575	2
4043269	100645575	4
4875335	100645575	8
3332474	100645575	4
3332474	100645575	4
57046	100645575	4
2902590	100645575	2
2902590	100645575	2
5070534	100645575	8
4215941	100645575	6
3853780	100645575	8
4893715	100645575	8
3888958	100645575	8
2655194	100645575	6
2052613	100645575	1
1094148	100645575	2
3345598	100645575	4
1558609	100645575	2
1032010	100645575	2
1447886	100645575	2
5225872	100645575	8
4574967	100645575	7
1030621	100645575	4
644053	100645575	1
5288294	100645575	8
3712580	100645575	5
1524775	100645575	2
1524775	100645575	2
4620649	100645575	7
1313188	100645575	6
1258827	100645575	2
1343922	100645575	2
3321198	100645575	4
3788362	100645575	5
3356127	100645575	4
3337786	100645575	4
1033476	100645575	2
738347	100645575	2
955369	100645575	2
1237583	100645575	2
1237583	100645575	2
1521469	100645575	2
1688884	100645575	8
481177	100645575	2
4328871	100645575	6
1018554	100645575	2
1082835	100645575	2
2744679	100645575	3
4826024	100645575	14
1136940	100645575	2
3459430	100645575	8
957402	100645575	2
2925044	100645575	3
2752252	100645575	3
4533494	100645575	6
4533494	100645575	6
136645	100645575	5
1564797	100645575	2
4409342	100645575	8
4954325	100645575	8
3930361	100645575	6
3930361	100645575	4
3740662	100645575	4
507968	100645575	1
507968	100645575	1
309042	100645575	18
200404	100645575	2
2925586	100645575	3
603845	100645575	1
200404	100645575	4
653099	100645575	2
2733788	100645575	2
4899063	100645575	8
3401173	100645575	3
1039630	100645575	8
33021	100630664	47
660326	100450511	522
660326	100450511	522
12800471	100594856	159
9027335	100616526	94
470753	100649496	1
5361068	100649496	1
2694382	100108903	1508
9027335	100496217	380
7690224	100641725	21
15697	100641725	8
9472491	100518711	339
9027335	100507842	353
4923876	100649179	1
930	100649179	1
11338740	100649179	16
8311780	100649179	5
8839958	100649179	16
7591143	100649179	4
143204	100649179	5
7118056	100649179	3
5860811	100649179	2
7589918	100649179	4
9014780	100649179	6
8238264	100649179	5
7570398	100649179	4
4838893	100649179	5
12959676	100649179	22
5013266	100649179	4
7600286	100649179	4
2008724	100649179	5
5783683	100649179	2
6894583	100649179	4
8213371	100649179	5
7594537	100649179	4
930	100657968	1
591699	100657968	3
470753	100657968	1
11498799	100657968	1
614237	100657968	1
11134234	100657968	1
677411	100657968	1
2790139	100657968	1
8762410	100657968	3
911600	100657968	1
42406	100657968	1
532737	100657968	1
10103704	100657968	1
28875	100657968	1
335770	100598171	123
3063787	100598171	122
33131	100651405	2
9480880	100651405	1
9480880	100651405	1
2860322	100651405	3
2339519	100651405	3
3592131	100651405	3
2889107	100651405	3
436316	100651405	3
524986	100651405	1
524986	100651405	1
116754	100651405	3
8260637	100651405	3
627665	100651405	2
98390	100651405	3
2363546	100651405	2
465609	100651405	1
465609	100651405	1
465609	100651405	1
3354852	100651405	11
9943790	100651405	3
9943790	100651405	3
9663040	100651405	3
128585	100651405	1
42474	100651405	3
151350	100651405	4
539903	100651405	3
2095194	100651405	3
4901315	100505500	352
8318214	100505500	356
11064006	100504917	365
302826	100504917	351
7100868	100650279	1
7100868	100650279	1
530211	100650279	1
3768370	100650279	1
754588	100650279	1
4842912	100650279	1
4843363	100650279	1
532737	100650279	1
657754	100650279	1
7808407	100650279	1
706050	100650279	1
33131	100231026	1112
33131	100231026	1097
5835214	100566490	217
8591179	100630466	56
6074407	100429170	561
591699	100646728	6
33131	100646728	1
3365391	100646728	4
3365391	100646728	3
436316	100646728	9
436316	100646728	1
436316	100646728	1
470753	100646728	1
1183888	100646728	1
905872	100646728	1
2830747	100646728	1
24378	100646728	1
55184	100646728	1
1966459	100646728	1
252733	100646728	2
201983	100646728	1
1779944	100646728	1
42406	100646728	0
369350	100646728	1
1348968	100646728	1
169691	100646728	1
2803014	100646728	1
744694	100646728	1
21070	100657870	1
627665	100657870	1
42474	100657870	1
324372	100657870	1
324372	100657870	1
324372	100657870	1
324372	100657870	1
324372	100657870	1
595285	100532955	281
8868225	100518487	334
563346	100655260	1
10729379	100655260	2
10729379	100655260	2
10504501	100655260	1
11013098	100655260	1
99739	100655260	1
10900318	100655260	1
9703575	100655260	1
294218	100655260	2
7581772	100643990	15
33131	100651322	2
9480880	100651322	1
9480880	100651322	1
436316	100651322	1
524986	100651322	1
524986	100651322	1
627665	100651322	2
465609	100651322	1
465609	100651322	1
465609	100651322	1
128585	100651322	1
128585	100651322	2
9543597	100651322	2
3584586	100651322	8
5802690	100445090	519
7492169	100561618	230
2694382	100499047	363
15697	100624484	60
2951230	100646905	1
930	100646905	1
793245	100646905	1
335770	100646905	1
3078350	100646905	1
33131	100646905	1
259071	100646905	1
826407	100646905	1
471642	100646905	1
1044672	100646905	1
750010	100646905	1
470753	100646905	2
470753	100646905	1
858154	100646905	1
195648	100646905	1
2830747	100646905	1
927930	100646905	1
2763885	100646905	1
502880	100646905	1
2711241	100646905	1
55184	100646905	1
8815	100646905	1
502715	100646905	2
788073	100646905	1
8906	100646905	2
2819682	100646905	1
3007953	100646905	1
2757700	100646905	1
94802	100646905	2
3035210	100646905	1
938567	100646905	1
632196	100646905	1
127041	100646905	2
1018796	100646905	1
